sample_id	source_dataset	source_accession_gse	source_accession_gsm	source_type	source_sample_label	file_role	source_url	source_download_url	source_file_name	source_archive_name	source_archive_type	raw_cache_relative_path	cohort_relative_path	archive_member_relative_path	required_for_step01	notes
SAMPLE_0058	GSE278936	GSE278936	GSM8558010	geo_supplementary_file	NEADT_14_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_features.tsv.gz	GSM8558010_NEADT_14_features.tsv.gz	GSM8558010_NEADT_14_features.tsv.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_features.tsv.gz	visium_cohort_clean\SAMPLE_0058\raw\GSM8558010_NEADT_14_features.tsv	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0058	GSE278936	GSE278936	GSM8558010	geo_supplementary_file	NEADT_14_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_matrix.mtx.gz	GSM8558010_NEADT_14_matrix.mtx.gz	GSM8558010_NEADT_14_matrix.mtx.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0058\raw\GSM8558010_NEADT_14_matrix.mtx	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0058	GSE278936	GSE278936	GSM8558010	geo_supplementary_file	NEADT_14	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_scalefactors_json.json.gz	GSM8558010_NEADT_14_scalefactors_json.json.gz	GSM8558010_NEADT_14_scalefactors_json.json.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0058\spatial\GSM8558010_NEADT_14_scalefactors_json.json	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0058	GSE278936	GSE278936	GSM8558010	geo_supplementary_file	NEADT_14	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_tissue_hires_image.png.gz	GSM8558010_NEADT_14_tissue_hires_image.png.gz	GSM8558010_NEADT_14_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0058\spatial\GSM8558010_NEADT_14_tissue_hires_image.png	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0058	GSE278936	GSE278936	GSM8558010	geo_supplementary_file	NEADT_14	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_tissue_lowres_image.png.gz	GSM8558010_NEADT_14_tissue_lowres_image.png.gz	GSM8558010_NEADT_14_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0058\spatial\GSM8558010_NEADT_14_tissue_lowres_image.png	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0058	GSE278936	GSE278936	GSM8558010	geo_supplementary_file	NEADT_14	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_tissue_positions_list.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558010/suppl/GSM8558010_NEADT_14_tissue_positions_list.csv.gz	GSM8558010_NEADT_14_tissue_positions_list.csv.gz	GSM8558010_NEADT_14_tissue_positions_list.csv.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_tissue_positions_list.csv.gz	visium_cohort_clean\SAMPLE_0058\spatial\GSM8558010_NEADT_14_tissue_positions_list.csv	raw_visium_new\GSE278936_RAW\GSM8558010_NEADT_14_tissue_positions_list.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0059	GSE278936	GSE278936	GSM8558011	geo_supplementary_file	NEADT_15_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_barcodes.tsv.gz	GSM8558011_NEADT_15_barcodes.tsv.gz	GSM8558011_NEADT_15_barcodes.tsv.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0059\raw\GSM8558011_NEADT_15_barcodes.tsv	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0059	GSE278936	GSE278936	GSM8558011	geo_supplementary_file	NEADT_15_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_features.tsv.gz	GSM8558011_NEADT_15_features.tsv.gz	GSM8558011_NEADT_15_features.tsv.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_features.tsv.gz	visium_cohort_clean\SAMPLE_0059\raw\GSM8558011_NEADT_15_features.tsv	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0059	GSE278936	GSE278936	GSM8558011	geo_supplementary_file	NEADT_15_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_matrix.mtx.gz	GSM8558011_NEADT_15_matrix.mtx.gz	GSM8558011_NEADT_15_matrix.mtx.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0059\raw\GSM8558011_NEADT_15_matrix.mtx	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0059	GSE278936	GSE278936	GSM8558011	geo_supplementary_file	NEADT_15	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_scalefactors_json.json.gz	GSM8558011_NEADT_15_scalefactors_json.json.gz	GSM8558011_NEADT_15_scalefactors_json.json.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0059\spatial\GSM8558011_NEADT_15_scalefactors_json.json	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0059	GSE278936	GSE278936	GSM8558011	geo_supplementary_file	NEADT_15	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_tissue_hires_image.png.gz	GSM8558011_NEADT_15_tissue_hires_image.png.gz	GSM8558011_NEADT_15_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0059\spatial\GSM8558011_NEADT_15_tissue_hires_image.png	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0059	GSE278936	GSE278936	GSM8558011	geo_supplementary_file	NEADT_15	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_tissue_lowres_image.png.gz	GSM8558011_NEADT_15_tissue_lowres_image.png.gz	GSM8558011_NEADT_15_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0059\spatial\GSM8558011_NEADT_15_tissue_lowres_image.png	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0059	GSE278936	GSE278936	GSM8558011	geo_supplementary_file	NEADT_15	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_tissue_positions_list.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558011/suppl/GSM8558011_NEADT_15_tissue_positions_list.csv.gz	GSM8558011_NEADT_15_tissue_positions_list.csv.gz	GSM8558011_NEADT_15_tissue_positions_list.csv.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_tissue_positions_list.csv.gz	visium_cohort_clean\SAMPLE_0059\spatial\GSM8558011_NEADT_15_tissue_positions_list.csv	raw_visium_new\GSE278936_RAW\GSM8558011_NEADT_15_tissue_positions_list.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0060	GSE278936	GSE278936	GSM8558012	geo_supplementary_file	NEADT_16_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558012/suppl/GSM8558012_NEADT_16_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8558nnn/GSM8558012/suppl/GSM8558012_NEADT_16_barcodes.tsv.gz	GSM8558012_NEADT_16_barcodes.tsv.gz	GSM8558012_NEADT_16_barcodes.tsv.gz	gzip	raw_visium_new\GSE278936_RAW\GSM8558012_NEADT_16_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0060\raw\GSM8558012_NEADT_16_barcodes.tsv	raw_visium_new\GSE278936_RAW\GSM8558012_NEADT_16_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
