"sample_id"	"destination_relative_path"	"cohort_relative_path"	"file_name"	"extension"	"size_bytes_local_reference"	"raw_match_status"	"local_raw_relative_path"	"source_url"	"unpack_method"	"notes"
"SAMPLE_0074"	"visium_cohort_clean\SAMPLE_0074\spatial\GSM8875103_PT7_tissue_hires_image.png"	"SAMPLE_0074\spatial\GSM8875103_PT7_tissue_hires_image.png"	"GSM8875103_PT7_tissue_hires_image.png"	".png"	"2806329"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875103_PT7_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875103/suppl/GSM8875103_PT7_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0074"	"visium_cohort_clean\SAMPLE_0074\spatial\GSM8875103_PT7_tissue_lowres_image.png"	"SAMPLE_0074\spatial\GSM8875103_PT7_tissue_lowres_image.png"	"GSM8875103_PT7_tissue_lowres_image.png"	".png"	"231701"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875103_PT7_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875103/suppl/GSM8875103_PT7_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0074"	"visium_cohort_clean\SAMPLE_0074\spatial\GSM8875103_PT7_tissue_positions.csv"	"SAMPLE_0074\spatial\GSM8875103_PT7_tissue_positions.csv"	"GSM8875103_PT7_tissue_positions.csv"	".csv"	"190530"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875103_PT7_tissue_positions.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875103/suppl/GSM8875103_PT7_tissue_positions.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0075"	"visium_cohort_clean\SAMPLE_0075\metadata.json"	"SAMPLE_0075\metadata.json"	"metadata.json"	".json"	"1918"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0075"	"visium_cohort_clean\SAMPLE_0075\raw\GSM8875104_PT8_filtered_feature_bc_matrix.h5"	"SAMPLE_0075\raw\GSM8875104_PT8_filtered_feature_bc_matrix.h5"	"GSM8875104_PT8_filtered_feature_bc_matrix.h5"	".h5"	"11262247"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875104_PT8_filtered_feature_bc_matrix.h5"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875104/suppl/GSM8875104_PT8_filtered_feature_bc_matrix.h5"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0075"	"visium_cohort_clean\SAMPLE_0075\spatial\GSM8875104_PT8_scalefactors_json.json"	"SAMPLE_0075\spatial\GSM8875104_PT8_scalefactors_json.json"	"GSM8875104_PT8_scalefactors_json.json"	".json"	"166"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875104_PT8_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875104/suppl/GSM8875104_PT8_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0075"	"visium_cohort_clean\SAMPLE_0075\spatial\GSM8875104_PT8_tissue_hires_image.png"	"SAMPLE_0075\spatial\GSM8875104_PT8_tissue_hires_image.png"	"GSM8875104_PT8_tissue_hires_image.png"	".png"	"4357364"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875104_PT8_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875104/suppl/GSM8875104_PT8_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0075"	"visium_cohort_clean\SAMPLE_0075\spatial\GSM8875104_PT8_tissue_lowres_image.png"	"SAMPLE_0075\spatial\GSM8875104_PT8_tissue_lowres_image.png"	"GSM8875104_PT8_tissue_lowres_image.png"	".png"	"377067"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875104_PT8_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875104/suppl/GSM8875104_PT8_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0075"	"visium_cohort_clean\SAMPLE_0075\spatial\GSM8875104_PT8_tissue_positions.csv"	"SAMPLE_0075\spatial\GSM8875104_PT8_tissue_positions.csv"	"GSM8875104_PT8_tissue_positions.csv"	".csv"	"190466"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875104_PT8_tissue_positions.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875104/suppl/GSM8875104_PT8_tissue_positions.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0076"	"visium_cohort_clean\SAMPLE_0076\metadata.json"	"SAMPLE_0076\metadata.json"	"metadata.json"	".json"	"1918"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0076"	"visium_cohort_clean\SAMPLE_0076\raw\GSM8875105_PT9_filtered_feature_bc_matrix.h5"	"SAMPLE_0076\raw\GSM8875105_PT9_filtered_feature_bc_matrix.h5"	"GSM8875105_PT9_filtered_feature_bc_matrix.h5"	".h5"	"4536907"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875105_PT9_filtered_feature_bc_matrix.h5"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875105/suppl/GSM8875105_PT9_filtered_feature_bc_matrix.h5"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0076"	"visium_cohort_clean\SAMPLE_0076\spatial\GSM8875105_PT9_scalefactors_json.json"	"SAMPLE_0076\spatial\GSM8875105_PT9_scalefactors_json.json"	"GSM8875105_PT9_scalefactors_json.json"	".json"	"166"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875105_PT9_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875105/suppl/GSM8875105_PT9_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0076"	"visium_cohort_clean\SAMPLE_0076\spatial\GSM8875105_PT9_tissue_hires_image.png"	"SAMPLE_0076\spatial\GSM8875105_PT9_tissue_hires_image.png"	"GSM8875105_PT9_tissue_hires_image.png"	".png"	"2964402"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875105_PT9_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875105/suppl/GSM8875105_PT9_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0076"	"visium_cohort_clean\SAMPLE_0076\spatial\GSM8875105_PT9_tissue_lowres_image.png"	"SAMPLE_0076\spatial\GSM8875105_PT9_tissue_lowres_image.png"	"GSM8875105_PT9_tissue_lowres_image.png"	".png"	"251160"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875105_PT9_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875105/suppl/GSM8875105_PT9_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0076"	"visium_cohort_clean\SAMPLE_0076\spatial\GSM8875105_PT9_tissue_positions.csv"	"SAMPLE_0076\spatial\GSM8875105_PT9_tissue_positions.csv"	"GSM8875105_PT9_tissue_positions.csv"	".csv"	"190608"	"unique_raw_filename_match"	"raw_visium_new\GSE293065_RAW\GSM8875105_PT9_tissue_positions.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8875nnn/GSM8875105/suppl/GSM8875105_PT9_tissue_positions.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\metadata.json"	"SAMPLE_0077\metadata.json"	"metadata.json"	".json"	"2574"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\raw\GSM9011362_Bone_6813_barcodes.tsv"	"SAMPLE_0077\raw\GSM9011362_Bone_6813_barcodes.tsv"	"GSM9011362_Bone_6813_barcodes.tsv"	".tsv"	"60534"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011362_Bone_6813_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011362/suppl/GSM9011362_Bone_6813_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\raw\GSM9011362_Bone_6813_features.tsv"	"SAMPLE_0077\raw\GSM9011362_Bone_6813_features.tsv"	"GSM9011362_Bone_6813_features.tsv"	".tsv"	"694817"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011362_Bone_6813_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011362/suppl/GSM9011362_Bone_6813_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\raw\GSM9011362_Bone_6813_matrix.mtx"	"SAMPLE_0077\raw\GSM9011362_Bone_6813_matrix.mtx"	"GSM9011362_Bone_6813_matrix.mtx"	".mtx"	"17858957"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011362_Bone_6813_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011362/suppl/GSM9011362_Bone_6813_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\spatial\GSM9011362_Bone_6813_scalefactors_json.json"	"SAMPLE_0077\spatial\GSM9011362_Bone_6813_scalefactors_json.json"	"GSM9011362_Bone_6813_scalefactors_json.json"	".json"	"189"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011362_Bone_6813_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011362/suppl/GSM9011362_Bone_6813_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\spatial\GSM9011362_Bone_6813_tissue_hires_image.png"	"SAMPLE_0077\spatial\GSM9011362_Bone_6813_tissue_hires_image.png"	"GSM9011362_Bone_6813_tissue_hires_image.png"	".png"	"4713587"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011362_Bone_6813_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011362/suppl/GSM9011362_Bone_6813_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\spatial\GSM9011362_Bone_6813_tissue_lowres_image.png"	"SAMPLE_0077\spatial\GSM9011362_Bone_6813_tissue_lowres_image.png"	"GSM9011362_Bone_6813_tissue_lowres_image.png"	".png"	"443683"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011362_Bone_6813_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011362/suppl/GSM9011362_Bone_6813_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0077"	"visium_cohort_clean\SAMPLE_0077\spatial\GSM9011362_Bone_6813_tissue_positions.csv"	"SAMPLE_0077\spatial\GSM9011362_Bone_6813_tissue_positions.csv"	"GSM9011362_Bone_6813_tissue_positions.csv"	".csv"	"181895"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011362_Bone_6813_tissue_positions.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011362/suppl/GSM9011362_Bone_6813_tissue_positions.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\metadata.json"	"SAMPLE_0078\metadata.json"	"metadata.json"	".json"	"2574"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\raw\GSM9011363_Bone_6814_barcodes.tsv"	"SAMPLE_0078\raw\GSM9011363_Bone_6814_barcodes.tsv"	"GSM9011363_Bone_6814_barcodes.tsv"	".tsv"	"29773"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011363_Bone_6814_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011363/suppl/GSM9011363_Bone_6814_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\raw\GSM9011363_Bone_6814_features.tsv"	"SAMPLE_0078\raw\GSM9011363_Bone_6814_features.tsv"	"GSM9011363_Bone_6814_features.tsv"	".tsv"	"694817"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011363_Bone_6814_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011363/suppl/GSM9011363_Bone_6814_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\raw\GSM9011363_Bone_6814_matrix.mtx"	"SAMPLE_0078\raw\GSM9011363_Bone_6814_matrix.mtx"	"GSM9011363_Bone_6814_matrix.mtx"	".mtx"	"10692321"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011363_Bone_6814_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011363/suppl/GSM9011363_Bone_6814_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\spatial\GSM9011363_Bone_6814_scalefactors_json.json"	"SAMPLE_0078\spatial\GSM9011363_Bone_6814_scalefactors_json.json"	"GSM9011363_Bone_6814_scalefactors_json.json"	".json"	"206"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011363_Bone_6814_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011363/suppl/GSM9011363_Bone_6814_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\spatial\GSM9011363_Bone_6814_tissue_hires_image.png"	"SAMPLE_0078\spatial\GSM9011363_Bone_6814_tissue_hires_image.png"	"GSM9011363_Bone_6814_tissue_hires_image.png"	".png"	"2521616"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011363_Bone_6814_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011363/suppl/GSM9011363_Bone_6814_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\spatial\GSM9011363_Bone_6814_tissue_lowres_image.png"	"SAMPLE_0078\spatial\GSM9011363_Bone_6814_tissue_lowres_image.png"	"GSM9011363_Bone_6814_tissue_lowres_image.png"	".png"	"256293"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011363_Bone_6814_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011363/suppl/GSM9011363_Bone_6814_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0078"	"visium_cohort_clean\SAMPLE_0078\spatial\GSM9011363_Bone_6814_tissue_positions.csv"	"SAMPLE_0078\spatial\GSM9011363_Bone_6814_tissue_positions.csv"	"GSM9011363_Bone_6814_tissue_positions.csv"	".csv"	"186011"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011363_Bone_6814_tissue_positions.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011363/suppl/GSM9011363_Bone_6814_tissue_positions.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\metadata.json"	"SAMPLE_0079\metadata.json"	"metadata.json"	".json"	"2574"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\raw\GSM9011364_Bone_6815_barcodes.tsv"	"SAMPLE_0079\raw\GSM9011364_Bone_6815_barcodes.tsv"	"GSM9011364_Bone_6815_barcodes.tsv"	".tsv"	"32357"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011364_Bone_6815_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011364/suppl/GSM9011364_Bone_6815_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\raw\GSM9011364_Bone_6815_features.tsv"	"SAMPLE_0079\raw\GSM9011364_Bone_6815_features.tsv"	"GSM9011364_Bone_6815_features.tsv"	".tsv"	"694817"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011364_Bone_6815_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011364/suppl/GSM9011364_Bone_6815_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\raw\GSM9011364_Bone_6815_matrix.mtx"	"SAMPLE_0079\raw\GSM9011364_Bone_6815_matrix.mtx"	"GSM9011364_Bone_6815_matrix.mtx"	".mtx"	"114183736"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011364_Bone_6815_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011364/suppl/GSM9011364_Bone_6815_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\spatial\GSM9011364_Bone_6815_scalefactors_json.json"	"SAMPLE_0079\spatial\GSM9011364_Bone_6815_scalefactors_json.json"	"GSM9011364_Bone_6815_scalefactors_json.json"	".json"	"204"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011364_Bone_6815_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011364/suppl/GSM9011364_Bone_6815_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\spatial\GSM9011364_Bone_6815_tissue_hires_image.png"	"SAMPLE_0079\spatial\GSM9011364_Bone_6815_tissue_hires_image.png"	"GSM9011364_Bone_6815_tissue_hires_image.png"	".png"	"3258711"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011364_Bone_6815_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011364/suppl/GSM9011364_Bone_6815_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\spatial\GSM9011364_Bone_6815_tissue_lowres_image.png"	"SAMPLE_0079\spatial\GSM9011364_Bone_6815_tissue_lowres_image.png"	"GSM9011364_Bone_6815_tissue_lowres_image.png"	".png"	"284031"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011364_Bone_6815_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011364/suppl/GSM9011364_Bone_6815_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0079"	"visium_cohort_clean\SAMPLE_0079\spatial\GSM9011364_Bone_6815_tissue_positions.csv"	"SAMPLE_0079\spatial\GSM9011364_Bone_6815_tissue_positions.csv"	"GSM9011364_Bone_6815_tissue_positions.csv"	".csv"	"185923"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011364_Bone_6815_tissue_positions.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011364/suppl/GSM9011364_Bone_6815_tissue_positions.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\metadata.json"	"SAMPLE_0080\metadata.json"	"metadata.json"	".json"	"2574"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\raw\GSM9011365_Bone_6816_barcodes.tsv"	"SAMPLE_0080\raw\GSM9011365_Bone_6816_barcodes.tsv"	"GSM9011365_Bone_6816_barcodes.tsv"	".tsv"	"76513"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011365_Bone_6816_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011365/suppl/GSM9011365_Bone_6816_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\raw\GSM9011365_Bone_6816_features.tsv"	"SAMPLE_0080\raw\GSM9011365_Bone_6816_features.tsv"	"GSM9011365_Bone_6816_features.tsv"	".tsv"	"694817"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011365_Bone_6816_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011365/suppl/GSM9011365_Bone_6816_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\raw\GSM9011365_Bone_6816_matrix.mtx"	"SAMPLE_0080\raw\GSM9011365_Bone_6816_matrix.mtx"	"GSM9011365_Bone_6816_matrix.mtx"	".mtx"	"21868897"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011365_Bone_6816_matrix.mtx"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011365/suppl/GSM9011365_Bone_6816_matrix.mtx"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\spatial\GSM9011365_Bone_6816_scalefactors_json.json"	"SAMPLE_0080\spatial\GSM9011365_Bone_6816_scalefactors_json.json"	"GSM9011365_Bone_6816_scalefactors_json.json"	".json"	"204"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011365_Bone_6816_scalefactors_json.json"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011365/suppl/GSM9011365_Bone_6816_scalefactors_json.json"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\spatial\GSM9011365_Bone_6816_tissue_hires_image.png"	"SAMPLE_0080\spatial\GSM9011365_Bone_6816_tissue_hires_image.png"	"GSM9011365_Bone_6816_tissue_hires_image.png"	".png"	"4596124"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011365_Bone_6816_tissue_hires_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011365/suppl/GSM9011365_Bone_6816_tissue_hires_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\spatial\GSM9011365_Bone_6816_tissue_lowres_image.png"	"SAMPLE_0080\spatial\GSM9011365_Bone_6816_tissue_lowres_image.png"	"GSM9011365_Bone_6816_tissue_lowres_image.png"	".png"	"439099"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011365_Bone_6816_tissue_lowres_image.png"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011365/suppl/GSM9011365_Bone_6816_tissue_lowres_image.png"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0080"	"visium_cohort_clean\SAMPLE_0080\spatial\GSM9011365_Bone_6816_tissue_positions.csv"	"SAMPLE_0080\spatial\GSM9011365_Bone_6816_tissue_positions.csv"	"GSM9011365_Bone_6816_tissue_positions.csv"	".csv"	"191188"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011365_Bone_6816_tissue_positions.csv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011365/suppl/GSM9011365_Bone_6816_tissue_positions.csv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0081"	"visium_cohort_clean\SAMPLE_0081\metadata.json"	"SAMPLE_0081\metadata.json"	"metadata.json"	".json"	"2574"	"no_unique_raw_match"	""	""	"needs_manual_mapping"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0081"	"visium_cohort_clean\SAMPLE_0081\raw\GSM9011366_Bone_8712_barcodes.tsv"	"SAMPLE_0081\raw\GSM9011366_Bone_8712_barcodes.tsv"	"GSM9011366_Bone_8712_barcodes.tsv"	".tsv"	"9177"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011366_Bone_8712_barcodes.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011366/suppl/GSM9011366_Bone_8712_barcodes.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
"SAMPLE_0081"	"visium_cohort_clean\SAMPLE_0081\raw\GSM9011366_Bone_8712_features.tsv"	"SAMPLE_0081\raw\GSM9011366_Bone_8712_features.tsv"	"GSM9011366_Bone_8712_features.tsv"	".tsv"	"694817"	"unique_raw_filename_match"	"raw_visium_new\GSE298286_RAW\GSM9011366_Bone_8712_features.tsv"	"https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9011nnn/GSM9011366/suppl/GSM9011366_Bone_8712_features.tsv"	"copy_from_downloaded_raw"	"This describes the expected file in visium_cohort_clean."
